20060516	0	10	23.4000
20060516	0	15	7.8000
20060516	0	20	0.8000
20060516	0	25	5.0000
20060516	0	30	23.6000
20060516	0	35	27.2000
20060516	0	40	16.6000
20060516	0	45	6.8000
20060516	0	50	10.2000
20060516	0	55	11.6000
20060516	1	0	19.4000
20060516	1	5	25.4000
20060516	1	10	27.0000
20060516	1	15	19.2000
20060516	1	20	21.8000
20060516	1	25	15.2000
20060516	1	30	12.0000
20060516	1	35	15.8000
20060516	1	40	10.4000
20060516	1	45	10.8000
20060516	1	50	12.4000
20060516	1	55	7.2000
20060516	2	0	10.0000
20060516	2	5	8.4000
20060516	2	10	10.2000
20060516	2	15	10.6000
20060516	2	20	17.0000
20060516	2	25	20.6000
20060516	2	30	23.4000
20060516	2	35	23.0000
20060516	2	40	25.8000
20060516	2	45	14.6000
20060516	2	50	10.4000
20060516	2	55	19.2000
20060516	3	0	18.4000
20060516	3	5	15.2000
20060516	3	10	12.0000
20060516	3	15	14.6000
20060516	3	20	32.4000
20060516	3	25	26.2000
20060516	3	30	20.4000
20060516	3	35	18.6000
20060516	3	40	21.0000
20060516	3	45	23.4000
20060516	3	50	17.0000
20060516	3	55	13.8000
20060516	4	0	14.6000
20060516	4	5	14.0000
20060516	4	10	19.8000
20060516	4	15	16.0000
20060516	4	20	20.6000
20060516	4	25	19.2000
20060516	4	30	23.4000
20060516	4	35	12.6000
20060516	4	40	14.0000
20060516	4	45	10.4000
20060516	4	50	11.2000
20060516	4	55	4.2000
20060516	5	0	4.2000
20060516	5	5	3.4000
20060516	5	10	2.2000
20060516	5	15	6.2000
20060516	5	20	7.2000
20060516	5	25	9.6000
20060516	5	30	12.0000
20060516	5	35	4.0000
20060516	5	40	5.6000
20060516	5	45	10.6000
20060516	5	50	10.6000
20060516	5	55	11.6000
20060516	6	0	7.8000
20060516	6	5	9.2000
20060516	6	10	7.2000
20060516	6	15	7.4000
20060516	6	20	6.4000
20060516	6	25	4.0000
20060516	6	30	11.4000
20060516	6	35	19.0000
20060516	6	40	6.2000
20060516	6	45	14.2000
20060516	6	50	25.8000
20060516	6	55	24.8000
20060516	7	0	23.6000
20060516	7	5	26.8000
20060516	7	10	31.8000
20060516	7	15	25.2000
20060516	7	20	18.8000
20060516	7	25	17.6000
20060516	7	30	21.4000
20060516	7	35	37.0000
20060516	7	40	32.4000
20060516	7	45	26.4000
20060516	7	50	38.0000
20060516	7	55	39.4000
20060516	8	0	43.6000
20060516	8	5	50.8000
20060516	8	10	38.0000
20060516	8	15	52.0000
20060516	8	20	43.0000
20060516	8	25	50.6000
20060516	8	30	61.6000
20060516	8	35	59.2000
20060516	8	40	56.2000
20060516	8	45	35.6000
20060516	8	50	35.8000
20060516	8	55	53.4000
20060516	9	0	30.2000
20060516	9	5	50.4000
20060516	9	10	59.4000
20060516	9	15	49.4000
20060516	9	20	51.6000
20060516	9	25	66.0000
20060516	9	30	62.4000
20060516	9	35	56.4000
20060516	9	40	60.8000
20060516	9	45	56.4000
20060516	9	50	46.6000
20060516	9	55	61.2000
20060516	10	0	46.6000
20060516	10	5	44.2000
20060516	10	10	41.2000
20060516	10	15	51.2000
20060516	10	20	55.8000
20060516	10	25	58.8000
20060516	10	30	53.0000
20060516	10	35	57.4000
20060516	10	40	44.8000
20060516	10	45	48.8000
20060516	10	50	44.4000
20060516	10	55	60.8000
20060516	11	0	53.0000
20060516	11	5	61.0000
20060516	11	10	51.4000
20060516	11	15	73.4000
20060516	11	20	64.8000
20060516	11	25	74.4000
20060516	11	30	75.4000
20060516	11	35	60.0000
20060516	11	40	65.0000
20060516	11	45	78.0000
20060516	11	50	71.8000
20060516	11	55	75.2000
20060516	12	0	69.6000
20060516	12	5	64.0000
20060516	12	10	74.2000
20060516	12	15	57.2000
20060516	12	20	65.6000
20060516	12	25	56.6000
20060516	12	30	62.0000
20060516	12	35	58.6000
20060516	12	40	63.8000
20060516	12	45	56.0000
20060516	12	50	45.0000
20060516	12	55	55.6000
20060516	13	0	54.2000
20060516	13	5	51.0000
20060516	13	10	55.0000
20060516	13	15	60.2000
20060516	13	20	63.0000
20060516	13	25	51.2000
20060516	13	30	81.8000
20060516	13	35	70.4000
20060516	13	40	59.6000
20060516	13	45	59.6000
20060516	13	50	66.4000
20060516	13	55	68.6000
20060516	14	0	60.4000
20060516	14	5	75.0000
20060516	14	10	79.4000
20060516	14	15	63.6000
20060516	14	20	75.0000
20060516	14	25	68.4000
20060516	14	30	61.8000
20060516	14	35	73.6000
20060516	14	40	64.0000
20060516	14	45	57.8000
20060516	14	50	62.0000
20060516	14	55	60.4000
20060516	15	0	48.4000
20060516	15	5	51.6000
20060516	15	10	64.2000
20060516	15	15	60.2000
20060516	15	20	60.8000
20060516	15	25	66.0000
20060516	15	30	53.6000
20060516	15	35	53.8000
20060516	15	40	52.2000
20060516	15	45	49.8000
20060516	15	50	60.4000
20060516	15	55	68.0000
20060516	16	0	58.0000
20060516	16	5	68.4000
20060516	16	10	65.8000
20060516	16	15	56.2000
20060516	16	20	65.4000
20060516	16	25	36.6000
20060516	16	30	39.0000
20060516	16	35	32.6000
20060516	16	40	30.4000
20060516	16	45	22.0000
20060516	16	50	24.6000
20060516	16	55	18.2000
20060516	17	0	22.8000
20060516	17	5	22.2000
20060516	17	10	22.6000
20060516	17	15	14.4000
20060516	17	20	20.8000
20060516	17	25	14.0000
20060516	17	30	10.6000
20060516	17	35	18.0000
20060516	17	40	12.4000
20060516	17	45	16.0000
20060516	17	50	11.0000
20060516	17	55	13.2000
20060516	18	0	17.2000
20060516	18	5	8.2000
20060516	18	10	23.2000
20060516	18	15	19.6000
20060516	18	20	8.4000
20060516	18	25	10.0000
20060516	18	30	8.6000
20060516	18	35	6.8000
20060516	18	40	3.2000
20060516	18	45	8.8000
20060516	18	50	11.2000
20060516	18	55	5.8000
20060516	19	0	6.4000
20060516	19	5	3.4000
20060516	19	10	12.0000
20060516	19	15	6.2000
20060516	19	20	8.0000
20060516	19	25	15.8000
20060516	19	30	8.0000
20060516	19	35	14.4000
20060516	19	40	22.6000
20060516	19	45	16.8000
20060516	19	50	9.4000
20060516	19	55	13.6000
20060516	20	0	18.0000
20060516	20	5	16.6000
20060516	20	10	19.4000
20060516	20	15	25.0000
20060516	20	20	12.2000
20060516	20	25	17.6000
20060516	20	30	9.4000
20060516	20	35	16.4000
20060516	20	40	21.8000
20060516	20	45	13.0000
20060516	20	50	2.6000
20060516	20	55	7.4000
20060516	21	0	6.2000
20060516	21	5	13.4000
20060516	21	10	14.2000
20060516	21	15	12.8000
20060516	21	20	21.8000
20060516	21	25	11.0000
20060516	21	30	1.4000
20060516	21	35	1.0000
20060516	21	40	2.0000
20060516	21	45	0.6000
20060516	21	50	0.6000
20060516	21	55	14.4000
20060516	22	0	8.6000
20060516	22	5	9.0000
20060516	22	10	9.0000
20060516	22	15	5.4000
20060516	22	20	6.2000
20060516	22	25	7.4000
20060516	22	30	7.2000
20060516	22	35	2.8000
20060516	22	40	9.2000
20060516	22	45	5.0000
20060516	22	50	4.4000
20060516	22	55	4.8000
20060516	23	0	4.4000
20060516	23	5	1.0000
20060516	23	10	2.6000
20060516	23	15	0.6000
20060516	23	20	4.2000
20060516	23	25	12.2000
20060516	23	30	13.0000
20060516	23	35	10.8000
20060516	23	40	7.0000
20060516	23	45	2.8000
20060516	23	50	2.0000
20060516	23	55	1.2000
20060517	0	0	10.8000
20060517	0	5	23.6000
20060517	0	10	28.0000
20060517	0	15	9.0000
20060517	0	20	4.0000
20060517	0	25	0.8000
20060517	0	30	17.4000
20060517	0	35	19.8000
20060517	0	40	9.4000
20060517	0	45	2.6000
20060517	0	50	0.0000
20060517	0	55	0.0000
20060517	1	0	16.4000
20060517	1	5	23.4000
20060517	1	10	26.2000
20060517	1	15	22.8000
20060517	1	20	26.4000
20060517	1	25	18.0000
20060517	1	30	14.8000
20060517	1	35	13.6000
20060517	1	40	8.6000
20060517	1	45	3.2000
20060517	1	50	1.0000
20060517	1	55	0.0000
20060517	2	0	1.2000
20060517	2	5	4.6000
20060517	2	10	1.6000
20060517	2	15	1.0000
20060517	2	20	11.4000
20060517	2	25	11.8000
20060517	2	30	20.6000
20060517	2	35	16.2000
20060517	2	40	22.8000
20060517	2	45	13.0000
20060517	2	50	24.4000
20060517	2	55	12.4000
20060517	3	0	6.0000
20060517	3	5	22.6000
20060517	3	10	16.4000
20060517	3	15	7.0000
20060517	3	20	6.0000
20060517	3	25	3.2000
20060517	3	30	9.8000
20060517	3	35	4.2000
20060517	3	40	4.2000
20060517	3	45	1.6000
20060517	3	50	4.4000
20060517	3	55	1.0000
20060517	4	0	11.8000
20060517	4	5	20.4000
20060517	4	10	18.2000
20060517	4	15	34.0000
20060517	4	20	29.4000
20060517	4	25	19.4000
20060517	4	30	18.8000
20060517	4	35	18.6000
20060517	4	40	19.8000
20060517	4	45	17.8000
20060517	4	50	17.0000
20060517	4	55	18.4000
20060517	5	0	17.0000
20060517	5	5	18.8000
20060517	5	10	20.0000
20060517	5	15	17.0000
20060517	5	20	20.2000
20060517	5	25	17.2000
20060517	5	30	18.4000
20060517	5	35	17.8000
20060517	5	40	20.6000
20060517	5	45	18.8000
20060517	5	50	19.0000
20060517	5	55	19.2000
20060517	6	0	17.2000
20060517	6	5	18.6000
20060517	6	10	22.6000
20060517	6	15	22.8000
20060517	6	20	26.2000
20060517	6	25	22.2000
20060517	6	30	19.8000
20060517	6	35	23.8000
20060517	6	40	26.0000
20060517	6	45	22.8000
20060517	6	50	31.0000
20060517	6	55	31.6000
20060517	7	0	29.4000
20060517	7	5	31.8000
20060517	7	10	32.8000
20060517	7	15	34.8000
20060517	7	20	36.0000
20060517	7	25	61.6000
20060517	7	30	42.8000
20060517	7	35	52.8000
20060517	7	40	38.2000
20060517	7	45	50.6000
20060517	7	50	46.8000
20060517	7	55	57.6000
20060517	8	0	54.4000
20060517	8	5	56.0000
20060517	8	10	53.2000
20060517	8	15	49.6000
20060517	8	20	80.6000
20060517	8	25	58.2000
20060517	8	30	49.4000
20060517	8	35	52.2000
20060517	8	40	51.4000
20060517	8	45	44.8000
20060517	8	50	44.8000
20060517	8	55	54.4000
20060517	9	0	53.4000
20060517	9	5	38.8000
20060517	9	10	59.2000
20060517	9	15	51.8000
20060517	9	20	58.4000
20060517	9	25	48.4000
20060517	9	30	56.8000
20060517	9	35	51.2000
20060517	9	40	55.0000
20060517	9	45	52.4000
20060517	9	50	58.4000
20060517	9	55	42.8000
20060517	10	0	55.0000
20060517	10	5	75.8000
20060517	10	10	49.6000
20060517	10	15	52.0000
20060517	10	20	59.0000
20060517	10	25	48.4000
20060517	10	30	54.8000
20060517	10	35	64.0000
20060517	10	40	54.2000
20060517	10	45	36.6000
20060517	10	50	52.2000
20060517	10	55	65.2000
20060517	11	0	61.2000
20060517	11	5	50.4000
20060517	11	10	50.2000
20060517	11	15	50.2000
20060517	11	20	55.6000
20060517	11	25	56.8000
20060517	11	30	43.2000
20060517	11	35	55.0000
20060517	11	40	52.6000
20060517	11	45	49.2000
20060517	11	50	39.8000
20060517	11	55	47.4000
20060517	12	0	52.0000
20060517	12	5	55.4000
20060517	12	10	37.2000
20060517	12	15	46.8000
20060517	12	20	48.4000
20060517	12	25	39.0000
20060517	12	30	34.0000
20060517	12	35	33.6000
20060517	12	40	36.2000
20060517	12	45	33.6000
20060517	12	50	50.0000
20060517	12	55	41.8000
20060517	13	0	48.6000
20060517	13	5	42.8000
20060517	13	10	41.2000
20060517	13	15	53.8000
20060517	13	20	36.4000
20060517	13	25	52.0000
20060517	13	30	34.0000
20060517	13	35	55.8000
20060517	13	40	49.8000
20060517	13	45	56.0000
20060517	13	50	49.4000
20060517	13	55	40.8000
20060517	14	0	49.8000
20060517	14	5	58.4000
20060517	14	10	76.2000
20060517	14	15	61.2000
20060517	14	20	56.0000
20060517	14	25	57.8000
20060517	14	30	52.2000
20060517	14	35	60.2000
20060517	14	40	57.0000
20060517	14	45	57.2000
20060517	14	50	56.4000
20060517	14	55	61.6000
20060517	15	0	55.2000
20060517	15	5	59.8000
20060517	15	10	64.2000
20060517	15	15	59.8000
20060517	15	20	66.4000
20060517	15	25	56.2000
20060517	15	30	57.6000
20060517	15	35	6.6000
20060517	15	40	55.6000
20060517	15	45	55.8000
20060517	15	50	68.6000
20060517	15	55	54.6000
20060517	16	0	54.2000
20060517	16	5	59.4000
20060517	16	10	42.0000
20060517	16	15	54.0000
20060517	16	20	41.8000
20060517	16	25	36.2000
20060517	16	30	42.0000
20060517	16	35	34.0000
20060517	16	40	21.6000
20060517	16	45	25.4000
20060517	16	50	28.2000
20060517	16	55	15.6000
20060517	17	0	16.4000
20060517	17	5	19.0000
20060517	17	10	21.6000
20060517	17	15	17.4000
20060517	17	20	20.8000
20060517	17	25	18.8000
20060517	17	30	18.8000
20060517	17	35	19.0000
20060517	17	40	21.4000
20060517	17	45	18.6000
20060517	17	50	15.2000
20060517	17	55	11.2000
20060517	18	0	6.6000
20060517	18	5	5.4000
20060517	18	10	10.6000
20060517	18	15	8.0000
20060517	18	20	12.8000
20060517	18	25	10.2000
20060517	18	30	8.6000
20060517	18	35	6.0000
20060517	18	40	3.2000
20060517	18	45	6.0000
20060517	18	50	6.8000
20060517	18	55	9.0000
20060517	19	0	5.6000
20060517	19	5	1.2000
20060517	19	10	5.4000
20060517	19	15	5.8000
20060517	19	20	1.0000
20060517	19	25	12.2000
20060517	19	30	5.6000
20060517	19	35	14.0000
20060517	19	40	6.8000
20060517	19	45	5.4000
20060517	19	50	9.2000
20060517	19	55	2.0000
20060517	20	0	7.4000
20060517	20	5	9.4000
20060517	20	10	13.6000
20060517	20	15	13.4000
20060517	20	20	10.2000
20060517	20	25	9.2000
20060517	20	30	10.8000
20060517	20	35	8.8000
20060517	20	40	8.6000
20060517	20	45	8.2000
20060517	20	50	1.0000
20060517	20	55	1.4000
20060517	21	0	2.0000
20060517	21	5	10.4000
20060517	21	10	6.4000
20060517	21	15	9.8000
20060517	21	20	10.2000
20060517	21	25	9.8000
20060517	21	30	8.6000
20060517	21	35	8.2000
20060517	21	40	11.8000
20060517	21	45	10.0000
20060517	21	50	4.6000
20060517	21	55	6.0000
20060517	22	0	5.6000
20060517	22	5	5.4000
20060517	22	10	3.2000
20060517	22	15	2.4000
20060517	22	20	6.4000
20060517	22	25	0.6000
20060517	22	30	4.0000
20060517	22	35	2.0000
20060517	22	40	7.4000
20060517	22	45	0.0000
20060517	22	50	1.0000
20060517	22	55	0.0000
20060517	23	0	1.6000
20060517	23	5	3.6000
20060517	23	10	0.4000
20060517	23	15	1.8000
20060517	23	20	0.6000
20060517	23	25	2.8000
20060517	23	30	0.2000
20060517	23	35	0.0000
20060517	23	40	0.4000
20060517	23	45	0.0000
20060517	23	50	0.0000
20060517	23	55	0.0000
20060518	0	0	3.4000
20060518	0	5	20.0000
20060518	0	10	20.0000
20060518	0	15	4.2000
20060518	0	20	0.4000
20060518	0	25	2.0000
20060518	0	30	15.8000
20060518	0	35	19.4000
20060518	0	40	8.4000
20060518	0	45	4.8000
20060518	0	50	0.2000
20060518	0	55	0.0000
20060518	1	0	0.4000
20060518	1	5	0.0000
20060518	1	10	3.6000
20060518	1	15	0.6000
20060518	1	20	1.4000
20060518	1	25	1.6000
20060518	1	30	2.0000
20060518	1	35	3.0000
20060518	1	40	0.8000
20060518	1	45	1.8000
20060518	1	50	1.8000
20060518	1	55	1.0000
20060518	2	0	2.0000
20060518	2	5	23.2000
20060518	2	10	17.2000
20060518	2	15	20.6000
20060518	2	20	26.8000
20060518	2	25	24.8000
20060518	2	30	13.0000
20060518	2	35	13.2000
20060518	2	40	11.8000
20060518	2	45	11.8000
20060518	2	50	6.0000
20060518	2	55	3.8000
20060518	3	0	8.4000
20060518	3	5	2.8000
20060518	3	10	3.4000
20060518	3	15	2.4000
20060518	3	20	4.2000
20060518	3	25	5.4000
20060518	3	30	0.6000
20060518	3	35	3.4000
20060518	3	40	0.0000
20060518	3	45	0.4000
20060518	3	50	0.2000
20060518	3	55	6.4000
20060518	4	0	5.0000
20060518	4	5	5.0000
20060518	4	10	0.0000
20060518	4	15	0.6000
20060518	4	20	2.2000
20060518	4	25	0.2000
20060518	4	30	0.4000
20060518	4	35	4.8000
20060518	4	40	0.6000
20060518	4	45	0.4000
20060518	4	50	0.0000
20060518	4	55	0.2000
20060518	5	0	4.2000
20060518	5	5	3.6000
20060518	5	10	1.0000
20060518	5	15	2.8000
20060518	5	20	0.2000
20060518	5	25	0.2000
20060518	5	30	0.0000
20060518	5	35	0.2000
20060518	5	40	0.8000
20060518	5	45	6.0000
20060518	5	50	7.8000
20060518	5	55	3.8000
20060518	6	0	2.4000
20060518	6	5	0.8000
20060518	6	10	2.4000
20060518	6	15	2.2000
20060518	6	20	2.8000
20060518	6	25	4.0000
20060518	6	30	6.6000
20060518	6	35	10.8000
20060518	6	40	21.4000
20060518	6	45	17.0000
20060518	6	50	18.2000
20060518	6	55	30.0000
20060518	7	0	32.0000
20060518	7	5	35.2000
20060518	7	10	27.6000
20060518	7	15	54.6000
20060518	7	20	36.6000
20060518	7	25	47.6000
20060518	7	30	43.8000
20060518	7	35	28.8000
20060518	7	40	26.6000
20060518	7	45	19.2000
20060518	7	50	26.8000
20060518	7	55	36.8000
20060518	8	0	34.0000
20060518	8	5	32.8000
20060518	8	10	39.4000
20060518	8	15	53.2000
20060518	8	20	48.8000
20060518	8	25	48.0000
20060518	8	30	43.0000
20060518	8	35	45.2000
20060518	8	40	54.8000
20060518	8	45	46.6000
20060518	8	50	42.6000
20060518	8	55	53.0000
20060518	9	0	57.6000
20060518	9	5	67.2000
20060518	9	10	60.4000
20060518	9	15	59.0000
20060518	9	20	56.6000
20060518	9	25	55.4000
20060518	9	30	47.4000
20060518	9	35	58.8000
20060518	9	40	52.8000
20060518	9	45	54.8000
20060518	9	50	55.6000
20060518	9	55	51.4000
20060518	10	0	63.8000
20060518	10	5	63.8000
20060518	10	10	63.2000
20060518	10	15	63.8000
20060518	10	20	49.6000
20060518	10	25	55.2000
20060518	10	30	52.8000
20060518	10	35	71.4000
20060518	10	40	53.0000
20060518	10	45	58.0000
20060518	10	50	55.2000
20060518	10	55	51.4000
20060518	11	0	59.4000
20060518	11	5	55.6000
20060518	11	10	51.6000
20060518	11	15	46.8000
20060518	11	20	65.0000
20060518	11	25	62.6000
20060518	11	30	56.8000
20060518	11	35	53.4000
20060518	11	40	59.4000
20060518	11	45	52.2000
20060518	11	50	45.6000
20060518	11	55	53.6000
20060518	12	0	43.2000
20060518	12	5	43.0000
20060518	12	10	33.8000
20060518	12	15	43.2000
20060518	12	20	39.8000
20060518	12	25	33.8000
20060518	12	30	40.2000
20060518	12	35	31.0000
20060518	12	40	35.0000
20060518	12	45	44.2000
20060518	12	50	42.2000
20060518	12	55	51.8000
20060518	13	0	48.2000
20060518	13	5	40.4000
20060518	13	10	41.4000
20060518	13	15	48.8000
20060518	13	20	45.8000
20060518	13	25	58.0000
20060518	13	30	46.6000
20060518	13	35	42.6000
20060518	13	40	36.8000
20060518	13	45	45.2000
20060518	13	50	46.8000
20060518	13	55	45.4000
20060518	14	0	50.2000
20060518	14	5	49.6000
20060518	14	10	50.6000
20060518	14	15	52.6000
20060518	14	20	56.0000
20060518	14	25	51.4000
20060518	14	30	40.4000
20060518	14	35	41.0000
20060518	14	40	47.4000
20060518	14	45	50.4000
20060518	14	50	47.4000
20060518	14	55	49.2000
20060518	15	0	39.0000
20060518	15	5	43.4000
20060518	15	10	45.6000
20060518	15	15	47.0000
20060518	15	20	66.6000
20060518	15	25	48.4000
20060518	15	30	47.0000
20060518	15	35	54.2000
20060518	15	40	39.4000
20060518	15	45	45.8000
20060518	15	50	48.6000
20060518	15	55	59.4000
20060518	16	0	51.6000
20060518	16	5	51.6000
20060518	16	10	53.2000
20060518	16	15	55.4000
20060518	16	20	58.0000
20060518	16	25	43.4000
20060518	16	30	39.0000
20060518	16	35	43.2000
20060518	16	40	32.0000
20060518	16	45	21.4000
20060518	16	50	20.6000
20060518	16	55	31.0000
20060518	17	0	24.4000
20060518	17	5	23.6000
20060518	17	10	11.6000
20060518	17	15	17.0000
20060518	17	20	20.8000
20060518	17	25	13.2000
20060518	17	30	10.2000
20060518	17	35	8.0000
